msno,is_churn
2RVKc7Tr+13GCCDyLT4tAh4ZuowQOfDZC2zBdsypj2k=,1
VXFeCVQKaAE7/US9xzCnz/BlvTNHPyhaLXyWEgw1rQQ=,1
F4LpA4vi6Ck545buqY9siMdzPbsgzjmtFN+PuB+92iI=,1
qzfkANFSrPLmG2FaI08coK64ZSyGVdbj7Sa2eVsxYSM=,1
2BwJ6+jwvwKRCtDnaM7zJJUvAYfN76as9/4V3r2cdZs=,1
J7tG5wOcCIEWuZ9wkgLHD171E7eJ1uTSDlSCoTOXA7U=,1
2z3qsxsHulj9kxe8J+G/ck3AfCm/NHt3Ze0+ylMUO7k=,1
RqF6JBBfBsXF4Xe64iwjPcCMDLxmxYQmEGronPe0/r8=,1
EM87pnQh/nQXZgIVDM36CwURc4pRHPUaPgsbVHkShMA=,1
MO2cPhnhq4UAFmalr9NDHvGw5LlVt9QUZLgAZKU9+OQ=,1
CfgGpWUWvLYrE0KWkt9cJkzOCeDe85ohlOIJPITjH+I=,1
/+GzEITHW7tz7xVkOu78TaFR3+nKXmsrE4kVh0lNOXs=,1
tsbkqz7EzNRLOaN4/x5H4TG/qGj+rTqCiZqiMUL3JGQ=,1
+wYh91HvKNzLJ+oCc0lPH6vpj1SGyAQe4yDEx1VGRoo=,1
bWlftcDrEwlrwmWuPGb4gVTI2are9M8pxKovDuNE8Rk=,1
jVVfhwA32DgJwt9NjXMDBehY+ObNgPh6ILSCYQnNJ34=,1
2X3gDOmR602cdq+vQCfzo6L4S7Bcpcn99YnZRmz8+Cw=,1
xzq7SxZ1xgJ9uSYSOh/JmMGf2/YLKGS+Al3WFnzWx6M=,1
kbPzx3jIvmIZbmy9P6C/xHSJLJLRkpYqgRsJ/mD3g/0=,1
5DlUVkDNcyBKhPa+vrMHVLTl2pVsOgvpdL3coGCM9AQ=,1
IziEH0IQ4VYpjPLvHlmWmHbFuBYPaylRqdJjWsjvn2A=,1
eEzHd0Ahyd2pjeQPAAOKxnw1yRGObHsxwb07jrOX5fQ=,1
DvITvQQxKQ9U2E95dZycvo/1rWuebDDur0WURCaU8ro=,1
MOUXcj524J4cOUjiSqgkqzYr429TlzsT90r4yHNoI1s=,1
FLrtdKmIX2/6uqCby4vyg+V0ua+53z1Pp48KLTSbyk0=,1
/beqVkx7loPK6LdZ3MxAxZbMjf2HPjFZriXnh9R1y1M=,1
7dCrh63g5JPeHmW6ipeHh3EA/3HfjrI+Mhplwd0pMk0=,1
20pIBM/c7DrLO2scUCbh2h4xNX+7/pGJXTMHAmLISq4=,1
toVUCDFhxTgDBHLlxrukMMCiXqSaFfze+Cj2cB7w78Q=,1
K5RcLC2ZoR/onTEMkm8mVCzMO6XZLYpHqNrplcQ143Q=,1
ayRlqebQ9o1TR5qdrWfCqQ8uskS68mGq76Q8gMixexk=,1
Ym5o6iHQ+caxqiGKKOzHM20rlc+77M5sUYbZNsVeOe0=,1
FGq8Cg7Yr4Y1jkFaqV5Z8emyngo+2ditOw3AtDOFd1w=,1
iUJcVCdG+RiEQDWNz5AWMkMjL6busr7djEd08xDcqU0=,1
P0TQwZhCAKkGbhPd2V52ZOlTAczqLyyWauJDYdxvYIs=,1
+12RZ32vDGh9930rExes758LIwn51H0ADIBtbQ1ysNc=,1
WX39Dro8sCtXYKpeKIVtXrnx2v85L6pRXPjDkOhVMC0=,1
gUIqE+elRIc5da1EcfrVNMSLp7GIDXFDDhUhzKqDiXs=,1
G8j9KXIhsQXjrUP2fdPlqfsQMtC9L1uJZ7aWqWrtACw=,1
qzBI5AuqDs47VzWb0kV5tZLksO7xW+FlCLKV/qY9znc=,1
WJSmaa0W+aeBgcXearj347eyva6hoc8TYLS8g6iuyUg=,1
R6gCx9dXTRmeYQt618y5qWWo4W9hq0jtqWDLnX8MSiU=,1
g/NMEP7ifhGDOFvGErMxdjRYzN2cjbbaKxrHISt6OMg=,1
8OJs67JYeVbvD0E1JkIIM7cHWkapGiFMdhzVXeY4Wp0=,1
p71aAGAEq+PTwOz51hxyzDnZ6InXkvGSwv73P1DiPAM=,1
LvA4XRefJw6VEFaFn8kal4RD0k4/L40dS8VAtF6YQJQ=,1
toWN4S8OAoZ2OGc2iM5egCAjn0vMzDOqsM3h5RQgVtI=,1
aTH9NthMP30Sp6MAbp9Jc4Io3DFQ6F2eE4Dz9GxP9kk=,1
KBmwPxpxGufwJJw8GNStOjwdAtwKT34yO0S3IMtAeLA=,1
VGtluqm4xze3fHo0NpIUzUC8bsM38QtW3TIqegCCROs=,1
sXo+ANPh0Cik20JcmLLEvR0wo05OKlmu7dmg8Z1UE8I=,1
l2X3PcsknO/Q9vY+kEpcH4omTHmr3zZLQN/PSuKoPx0=,1
/mREh8lxOFiVTcx3Iooc7Q5Et4E2CB32NYDOLXUOYx8=,1
XxYmNzVJMONolO2uQOxr0S5IHHU2GClJShePZCUoNEE=,1
Y8bk+umP3wqQxJUJw6905krgVkmmzSoEMj00/btx2Lc=,1
p0nU05xt+yd2Ghy3ncCgLhqArsx4FlviFJDTwessnuA=,1
ozpkGX9JO2hAWNCWplvF4TA5+mhWvZ8zA2cNtqcZEe0=,1
ZRTaH2hB4ZlBNIuch9OIgeGAXUpRIhQuTB5bvf+K48w=,1
RM9ApDc9lys5QS4VN5VmURSfrL2g+qAuU8dCrL2sL/w=,1
+M1S/lFsPdxgzshUeCYj6DSe0zId6bx2XJR6unzFL8o=,1
31aGu389sxpHKEnUxOEe7tvcz4VFXgNi2x49512e0aI=,1
nQVnlQZtBAtAEu1WLp34u+WLv2uH1pL1rVHVI1cthiU=,1
IfLjEYf3Ai9w3RSEMs0uecde7K2jtAXHny46zkvsB94=,1
WrOBSUt2vHtuH/E8nw5DjNFg0Vn1qLHU3yINSlhIP4Q=,1
ppibeDFGskxwV/vwbjGBft6nFyIxEbQEWDqVtmu3IWI=,1
kVMx4zdxB+t19217MsuMYgJlosNqTGvqlWJeHFzxEos=,1
f5r9g+vZkntVSVOfpX2yvzqOXWiUBVGaliYqfraA9Yc=,1
m+Kwm6pRp5K1bG0J9Of0XGXHlOq3TowyUidO2AxbH6w=,1
bf1EjIf31W7DMGKb7+waHD/ZobogQibqysFumFogDO0=,1
LlwVDmD1v6bmBmfpE7UauXJb0JM7kd40x5Hs38zClsw=,1
gOT8K7FWEhqi70IRwHphhuiOggdPXC9Q4hR5kjXDWrU=,1
z6/O0RP6nvSNV0D8cI75ugyrj5+55rkC9TrT+o2Y1hg=,1
36L0w+CaRZkm2/PPmWG4d6zBs1ppcblP4ko334F1SOk=,1
55tuwspuZAZNCNN4uUFYwnPXvB2VWe2nRk3/UEFUeuM=,1
iTXrTJuUh/pDBkX2eIz5A5LoO6+Z8HZCdYKdh/CJdQs=,1
t27tcU0eLV4cQu34dYc2Ap6sBEnfwW1rn7jnkzZJV+s=,1
mpDJwLp/StRFY4D7miE+b0hrgh+XOvPhYNzMCgq8yt4=,1
9ik0lT5LWLeG4CYZipL2LqWvTkD7Sa+qHwh9i7nodlM=,1
A1U0HHMbU9T25WCY0qNwifOoAKdpWQGLEAWK7sRIX24=,1
v4Xh86AOAcJ6g7jAKuL1mNAm+aJSJmQM10gxFEBZ380=,1
zU3Q84CKZwIiIsbzLxeS/EwL/BjpNnqPz81SbwaJ4SU=,1
Yqsispj44FbDKpZZH6jTt2yeFZKIdPQPJUdmUWtT6ck=,1
8JrCBG3TuliDIHE+1RB28Q1pwaYk196zVqSwUYP+TdY=,1
cffGcKtrUNB3+4QT25AOVd5cZV3k6RT7clINcA5UpeM=,1
8ZqrCdGMGWlSaUu2P3PRSM1kIVq5Gt7TXft6jibyqss=,1
7iILtzIh85+xnfm0F0i+VmaWpW4ED8abCfPu3vtXkaM=,1
7AZOxyTuBF9rjQ0JDL5Cu0YEkdsML/LtujTtpPZ0S0M=,1
BD36aLUChAta24tWM0YJPEyso4q5R28b9p+Q40uRrMc=,1
SbkvoJDEoliXDuiXFZK5dIzoMCii7bAUK5tWMw4gCx4=,1
7UZeWybuq4azuyoqhLeAplpx+xyk4IHXco08nOm7tE0=,1
Y+5aUKT3st7Rd31bBGBF/YmlGcrO2ct7Y/dMk6Ju8Y8=,1
AHO/tI3sJV22DpOTs9k5TxQvrEUSTMHuYIl3zMbv89o=,1
JrhEnBs7S7MDPVRQ6dK53556XxbPriyjAZP9XJkM0xM=,1
hoiw8Ix/LWYQl0P5yF+u9nu/Rp/hY73b9E/7DA+h5KE=,1
7xmNeDd1jXm42UzYlki6hY9WWoGKTFKP9VRKSBgyK0E=,1
pEzvmkXRTIjydHZbSDNrhqggX9UTS5ThRxC+4Kvu4Mk=,1
f4LSIhEp+4W+RFn8xsyX9jhn3Bn1iiVRaFAsoHuZKBI=,1
fELjSNkrfFS190aS7MzAnZDg4KahZwN4QJH8/L61ug0=,1
fKtq6VdjwGI6JxznN3i6PXXBUCOrFKKgxR5mmgTD4FQ=,1
OP5ITBjs/rM95L8ySt0+4dtpXcBOyTzZj56BZFpvPr0=,1
1mz4AVG8ahiT78Ie6mFv7ig/QCx8Vl00QsFwo/xadww=,1
OURr45JgBHdFZfD9HkT+VUY0ACS36Uq3yj3y334R5vM=,1
ZjmmLB3czy5/PX58zLeILJfAtJHt2+4+LyDSh0xZlFE=,1
vXshXCYm7CDtQba0Y0wjYzDXM3oQfjnW6j1TRI3tqt8=,1
0pmMgBXfOfFuE5KpsWIMLo4xtWMggvL8U++PjiYnb1M=,1
70Mlq196TodYRAwSRpn9GJHQYr28xgtQrgDCRDqmF3o=,1
Si1aQY6dZuaoUJMZtw1CYJyQGxAoCJtDJvaUNBt1A1M=,1
VNrFf8fSBaacavmXm+FK3Rp/YRFvQXibaHXXal6VV8M=,1
ePRc2ObtAl3iAAfS0K6F+x0oGBmneqsF2jYMdKgvMBo=,1
eMq6rEe1zgfjT0u5/wJvgFwY1FSO3UKJIdzCzmIhT3k=,1
XLZu3rzpSu0YW0MOwLBMB3J0UxzPSkYIGeqg2678+SA=,1
luoAkQ7xJG+6x9HVsgSKnedxRvtVkRVkzDgJCdD5NMA=,1
pS1X5XteRxguJ1FUL7N6anZFar4yGtzSw5W+Khmbewo=,1
dCBaARl+rvsJN5bha0UiDmwyGx/yzQIUJ8MpRtdPGrA=,1
C5dNIkjKZX+nVpHEiUZTH34ffQjiym+SxBRa1sTSnkE=,1
iaLIpV4XWw22jd1HPKVVgZ77G8LgFPgef0BJYwbM9kU=,1
E82+yW6OV/wnKaCVKOQ9qImkBgvAgDtYYwacY13blhA=,1
w5jTx9/yMX6VKGLE5SPZihWO/u643Qpw3kYB9qkgq9A=,1
k9bVfQCEHRk0dHPwU9691uPM1bflundu8N4LQu/YoVU=,1
YYli5y361LwciqxyB6kRD8iRke/P1aO6MvXkg+CEQCU=,1
3hhX92XHgdFdEuHTWj5RUDAwDBzBZYUt93dOdH9Vthw=,1
i4468s9+Rb8pLneOY6yGdCVrR6+R+7pJFg9JiWzjLW0=,1
h0I3ctkTPMbRyDLbLKGNzAsNGSNkNgzbKUiu9Hn/uO0=,1
h0kxRqvTbQCWeKToiM3x6YTkdMB9LYlpzQd/y9ZsuH8=,1
bci4KuIaIIhs/bXmOL/3SRaXISu3GFOjqFdbcY8QUrk=,1
llMoqOHILANOewYApltAL++yZdZKTr7Zk+JpfC1EkcM=,1
6zGmZVSWZxYY91KCxyya7lh+3gGBfMTF556TOx70kPg=,1
I1nP/S+3P20PHQh/yYHRxjoNz2MNPlv57tXsiGf/a1Y=,1
lnbqOUTSwD6FN88i1r0oJmtSGTDS3hCpphH8hZ2kglA=,1
FbTttu59X8a857GYkQzXmRvx6Wi3ZOmmrM6FZJcGvbg=,1
IsdMe7XR355b4NIMTy7URDh2mSCadQ5pPrdcx//+wpM=,1
HBrj9gunvtsi29sbRljB60Wiw7HgtzgCDSO6a+TRMFE=,1
i6Xs6FO98HhATEpUSY4DryZFg7oFsmXyFxnXhcvay9o=,1
/ProG6ED9wMI24WYT08HVqs0w/MO/Po7/UXxXyFbJnU=,1
T534FptAZC3yh3JWt1tlbomn9+Jis7YYgHshGkpn21s=,1
a3EPJM5gyUXtg1E6WB5q2KLM5KZtXTPb5XGCMC8T6TY=,1
hJ58mMtE8lzfdKMVo7VKvd1HWG/XQzJZRGV77UpyrfI=,1
/R96yuE6AKKD/tgOvry2ftnC7VMYgubn8/WXcrZzG64=,1
pJzeM76fc8AgATSSyNHnBJuWUnRfkpDjCKUhf5IQMD0=,1
ROXY3HrVFAyEYawQ/DeRS8g6WePFDLsokZvDrThx/tA=,1
tbA/npcROA3T9gFHcenD8P63ZTSnlybge42sPI4/BIA=,1
o2diOvxlskabPlafkMBRXy6espUHtrXiPAx+dxc7HCw=,1
37ZRdtBJ8bbN8TIt3sqGSgtgeKEh3BrZX7tk120HXoM=,1
pPhA02IM9o6cRPE+nI2QIK08NsqPKgOPa8PpzUo58Ck=,1
XSmK5TQmhjHQ/xV1wqNyeVjn1LMGLLuEpT86AHtVVFM=,1
sDOpX6aeOBWJTu+aSxk3TTwIlX7s1mH6vEph9MWwtk4=,1
9/2HGAqv4B7Fl+y065QmWInY6glcVZJyK4BmwaWGOIw=,1
teoltaJDYESdYdQhvO++aLfdm2dEFuRGKqYyXeP6YE0=,1
zk7RLTAT/6x9weNXLeBN4YGe6R7xDxRPydfS3yvrdyE=,1
9NbiBQ+ei/xQnQMlaMFN/ENZZGbGTOQl6rX/QQRDvUE=,1
6DCL5MnGSA94D/qIzGJJtN+uBz8mqFOr7nZwXiLO1mc=,1
/wBJZMNDH6ie3xFprlZAl3+0JO/g3eDOMsfoQWBmfXI=,1
xmcOA0TpGIMD4H/GWkiTaCz6tU4RZnOQZKLdRtznVek=,1
4oU4OYtEyNL3ZwAj4t9uwRNyuzA2Xiq/MjLzaMGLT30=,1
bZL5MIALBpAv1JaV+AMVbleEnyVVvDnEZq8x0NLdDe8=,1
lIFLJTVcmdJxiPtpBEHTrcje3NNEGmsDBDokSGdNln4=,1
hF1FJRt1WY4oSm1gSbsyG0omIj6rgBT04pIG40jpZmE=,1
0k1qGwlQBYVQC/wFsHmWlsLIL5AzsZD9H6wxbbtpjzM=,1
Wb0iLWksw4gq/81mbiCiFsHH9lGQ8ynjOJMXnwLtR0Y=,1
a9QL4duBsy92WiAXtCHoIB8OfkGkYAvfAsvfNGDJ8Bg=,1
t1a2O2YpQjG9zGERBYSdVAxInzJnSns1jXNL4RPGrQE=,1
9Vvbtaf1zjvB1/nLPiwcO+Kg2F6qbfGN0pw6BptZMI4=,1
6e+Wsws9UMcHgzDGTBdkgjFD3Gs+U2seYGH1oM+zBi4=,1
3ud6snnrecbxLQL86Lo9i3TF/XcbNY3yZNR7lFzrqF4=,1
g/fEkYAH1G3VVwbphxio7Fl5goMMIA/NcJyZV8vNvW8=,1
/15Ynuh2p32jsGgkmzhG7maJsiok4V8t0WRFipy3Z/0=,1
hwtMZ1pPbz/4v0auMeSV7GOVba9mw3HszXbUXGcLRag=,1
pFL7jRktTWtp+rnVaFxltG9m1WMKbh0AmZArBR9617A=,1
cFt7+2oiyr9zWD9FpKZt5yNc1DFlCOmQkp1F4vDScro=,1
ZphRwARx9ONFtPloLeNgdH1c9JQe+MrpErEMSoLj1ow=,1
a+1LuiJJfdZVJBHMXej8X+c8rjJyyeYLt+jSlXF70kU=,1
G2pVUYGQMx4Tb958MlN1FTVU5wlXI3R2qA5LyPL9WsQ=,1
zBpHfOBvzqwPhcBNuqPiTtf52ElRey0p0Y/qA682CKo=,1
uYpSGjs+R/ALfafHS00BTaEt/Kq8NT9QFg3OlapOcyg=,1
MeBnYwk8FLZOsus5RGqvu3CfspfwydjPKB1oYHd18N4=,1
TvY/QYbuqUSAwsftfPB7vAkaSWaaRNiD8xbirsvfX4E=,1
fQNa54WeP7NyqTLTABdSbrT3dUh3T1sr23BzzPhzC8I=,1
0VaFIY1TNudvPpbpI/IE4IhX2+JGU7pzEKxK4FQpiak=,1
+L3NiFDRY0xDjIb5K8oCA32wyvVsfkx49WFOFs+nnIs=,1
Z6yIj+RUy6XbWjLEEmEqt5rNYMkcojMQkJh3VEZu2fY=,1
V/onJgU1FeD+mmxtrb3wDtUg/JiLVpjX2FSxEavNm0E=,1
WIszmJrxcNMhHnavoxx4FFXvGWITxwscpPErKixg4uc=,1
IIwaKY9PhJDIKLj5Tk2r+0q0i0ppIUB76/LrM3Ds3SM=,1
xJxZ27scvL1NOfiUIVrwV4NhsTrTiGxeCo+j3drcyj4=,1
cVxnoWJT9mAV+Oaxz1ygxUbYjnquYaII6NW6i2NtxfU=,1
29JA+EZ0IDVmIx8LjgSY6SyLxNyI1rL5GMhXdnqWI7I=,1
ZsoYy/BwBw6s4+jiZL5uylt3/IByHkanTDEpNIlFVwc=,1
iBlqABdppDxBrRuvMjdsRTKJCjadKA8DFnBos9/Mq7Y=,1
Ypw3fcr+3C+7jYelrNtAsQA/Im/oWlFV9WNzYEyT48s=,1
lkMUl5dw9AE3ZEhJug8cHWAQxf0lfnY1Lf7FO2DnzRw=,1
YZuGQhX/k2WiOqn02e4SwDKQZG+7t5OAXsZU4rjhCzI=,1
zVLX+AUx7ejhFty8ZV7ZvYg3xznKwClgnIdZR0Uzv6E=,1
jHw9etWqCtwq0xRvI3FYgiSpxG3/K89Bu7AQBPKxw+U=,1
DcVSR0lH7tkhlMpEeggotwJbezHLMtkw1lATYWme3LQ=,1
LsPLHNMRFMvupPto8fKXfrMlwqrGSQ99nPA1iKFbxBA=,1
6UZ+y7e2G/gsE/rVOhBDKpdyX2kiXGmlZHCiXTN13VA=,1
s0mzfhDmyJxnQBVA3j5uWYe/2SXUwKJjce+1bYZTThc=,1
XABp4TtZc+xf9D/U1aukNg9y3x8H1EDkGnmq5AHoRtI=,1
bihH02FKW74Bgg6yNSTIwSjzZh71vK8D+uMlAgFtTI4=,1
e3UHS2bOElhS0zyzLdy+jlqdSCieKunPY8iKpM2xNtk=,1
96KJi2vMkRyzWYlD4gstjJEy152xL/90BfqCtJ3mmec=,1
yd/h0vdijwbYpxLonIVwMY6vRl/JZ0w0SnWs94qmQRI=,1
hoI59xP9cPfzDtsav11yx/4Tg5S/MjklrzQbdRiLfvw=,1
bnQsnNBe108Q1SdJQ85Arh7DpZDHqWKxA9vBFpvHH84=,1
BJWstj1sgadKfTXfQM1sh3Ui46oRwP9B1vsDOe7gPRY=,1
a+lQsA+7h7JbtBEL5jwbICymECEGVHPDKDEXxJQ/Vqk=,1
qSiNquXH75jeMlgkeWAOiBPbD/j9NS5Vf9uHg6D1Jpg=,1
udfN/MXDnqhEC8c2WpG3BmMb/BluHfdcG0uGhQWQ/Ow=,1
d07/0y74Tk38LaI15am8FDxSe5/SnlKF2uBxKNd8+ps=,1
hlNWCLwX9M36tjTqa98ZZfAiiSkeA+lUaN3GdV9vpto=,1
WERJn34B471Rc+qnrKE4OQHmGgJB0dtj+Q+XBHIXclI=,1
16WJ4HBgqogKCxNS9YTcO692LbY1OsdpTPCaFS9ZMO0=,1
NNW8GF6lCofm7Io8YG/w0HaJUWl/VSorn2NuILI1dS4=,1
ni3kn/KwwQw697knHS4PuKp+j9GSsle3xkoGKTxd52k=,1
ypSNme6uulEA0DPoHAoGUHRBgw0FWZQZlwD1LTgP1Fs=,1
YoFS1T1S713HFgxeKmin0unxgvOq+vHx9xiZn/OvEeM=,1
YvdIez5kqj2gbkHDTXtskArZTduTAF4vYa42Q5/YjDU=,1
YAv35EvlTc+9+1LN3Sp3OGr1L8g+ejze7hPS7jRq76U=,1
G8sZcxtwMU/oqbJhXvdAkB6ZwAv/ZhBfBnqNKkxpBNE=,1
atdDMHVkWaQgbNpPQCAd2PH20QpHtOoD23jEiPn+pIw=,1
/RK4kOp441yb1TXAHF0+SUig2kxeWvWnMqM1JjvnT2M=,1
LgWH5IwB5EdoQAeZ+GmFXXcP7FXV5C33m8Z+u3XsD2E=,1
CONJSl/7SWu6scDELbX/jJE6d9h4LaJ1hZh500EG5Q4=,1
VlDiDrxhS5kdhPTAZZc4P8m4bG8bY13qwMLF30QVf+A=,1
xdHBwoKPcibdW2Hd0eWCMSE1cW+j8fXlSnVYuBaGzmE=,1
iHtAjrrduMRZgLVS8wpICidwJTi+sKgGOABLTtGXZAA=,1
gJHQMdkFwr6Mul2HkqSXwEpa96bS7Y3xhjrusmSLriI=,1
pu4SXdoo/qK0MiTTNKTcogNBN3U9GsRdBI2Tnz9UC7k=,1
DH/DwL1dai2r9JxuNqXhADUYlOGU6wowlg10X8Imm4o=,1
23pTps+uwQ4jQSJjV4T6dv0AR9VxdeXqjNADoSqzGSs=,1
2TyoEzQnPWNOY+N5+pMVSER4lGHKG9XI3hRxwkmsqUY=,1
mQUgAwP1p4owK9OPG3AWBkWZLnOEiTdAUl2OWtn6IrM=,1
vAaKX4tP+5t4/7dsMf6eWRSCZmcbJVTTRP/EXekbY/4=,1
ekhaEI2fMm5NvsJOFs/K+L4OhNmCbgjjt0QSj3gDxdg=,1
KKREg7CyxrhHwsRl+eaQE5jYtdkU5W+urcx3/06TeX4=,1
xjy/IkqQvX+w3/XCM/aCT8fek3XpfQVlxRyBTc3Bzjc=,1
jR+QPdjetMa41PQl3nbwdvNAVJ7WniYOw1sqW0emosM=,1
v9/MmI8M7FdH4lzFaT2/TKaaWnfi2rrqwpEEcTbhuQ0=,1
HrJ08CIj63gfvu4IDUOrGoFzGG2pO/8Nct52MHqeE/8=,1
bclAICZWYAntFGXCkNJYiJOJdQQY9/uLSoA0NKkI1AY=,1
7dcTUwYqaKDxeSAgLAkkH4cXU4uW3Ztbw8bihhJqu+o=,1
n04w8QB/jH5Lmp9mdr/uPCMEWlrk4rrsM+njQ1N8bWM=,1
+8lQlcBs8yb14eg9sE6NA4p9PyKsL2KvfMbpao4ntLQ=,1
rjCd60xfNwB8N/g9x43IuBFoV3q7HGOT6+yt6loNzvc=,1
FXda+mk8q7zQ9NU813O/kRjPH5lTCGZUbud+0QulBVE=,1
/V0keOPz/gYy88xi0YsW2cjOO2tkiDFubTJTyKf3XnQ=,1
rwP7POG2p5DW6/mvKsPQi2kziF3qjH2vpP5YTNXazu8=,1
mEtI5jo8NtMgOTpecNLrUHFhTnAenWFX64ebZ8anF9w=,1
MBWhm3YJQE5Y3iV2sjxTyN2cjzUtgG9WXe7n6/k8z24=,1
cj4LqjX0KBOPYcqjLyrKWUUdjI/yZJmEoYcUiNZx10g=,1
8XnAZ8TPgzg1g9mHVjkITWWeS78oOzMETDvmv2K05x8=,1
CDvdeoS/RgnFuiWc+gyHr5dgPNkTYtXdTVdhBk6erCw=,1
5aL4gJYHE9b/Bl2d67K5RvfpUiuOs/v4qn/Ce6fQHsA=,1
WcVycHXlrelJEnP0Ks6/Em+B3JPl6qsWSgR7w+tTrs8=,1
fe4Q0tlG3dxWfmQHuxSUH7kOkVC10bIwRe58G/RVDvM=,1
gc8pvqYvgpKgaXHmKmtoO9y/VvmOGVnYGoHEWixY/gU=,1
f5oRWhvuEcSYOQBH8o07i0ma9ijhG17A9CvMJOUickc=,1
AbL742wABOcPamH74pA3W+0P6N/KulKn5kUgEr1RtVg=,1
UQgVDWfbALit1XU2Ywov+MsI5kdC3fThKo7HXJ89wEw=,1
P3+PQP2+QuJT4lDbGuUU+uBPlps8ZpzoCkjziOSLOfI=,1
+cNcvmAjra1ojkGwkTnNL4Il3STKBMFH5oWVSlG/iWc=,1
fnkkzgeyAMZmlUpstBc26KSPGw1gR03RiTox9WTd1mc=,1
XtTIyQR8yYren7Tq4Y9yO550RKmL2nsZjMQQAcrljRk=,1
3aU6YrL00x1nZ8zxguCWMOngGi5x8Cy0ubYNU+jNEs0=,1
eCzXP6zSYaqnY9Ij+caSUtzJgMnXfcqTTRdKC8/jNDI=,1
4ypzJ5oZYe0rDWu9/Pwm1d7VsmPzXlfLhJZvtFTcH28=,1
QsZ/+Z3cjpUO0hd+MEgWqpegIh9NYx2C92hhKLyvZr0=,1
/BfnuBNEkFPVWnicjJaUlK80zV2K40CjgwCpKxMp5zc=,1
5h9ukDV3CEkmKrKe5zqKUyCp40kY+hqn3cLJA+H2HIs=,1
Yd94KUqqrznK9ycSjeKZRE5e6QsNaiL/YdhITGelmgo=,1
lrkK6XwlrMAmVQehSfqbSqQms1NsH9Sy58Huc4KNd6I=,1
aG0ptt62nmXemKhdraUJeJ+/xAJEZCQDkCibgtL5Cx8=,1
rwDUvd8mOmoZ1/hcc1WJ1Ai749dGzLs6eXhu9gIBLVg=,1
Zw6P03T4w5GgzzdrS2xKvUJ07jUui/0IgCRQzIQa/lk=,1
5KuhCbQAtY2RZwVygYn/vuYMuAmQn/xBf4723g8ja4A=,1
xFdEwIxvC3Pzijm/sBuBolkyRilb+cRHsvVJhwf4jIk=,1
y00Q5RYSHPbh1zrqUio4zoPou86ekOdfdWBmW++UHmY=,1
1GZMsuGJTt2BR+6GSH/BbW+vsqu9JFWEvQDPF4IM8hM=,1
UNFGRP+YqqtYn21sV3m1Y3dwgT8nYCLnAJtmA6cVCtM=,1
msz1PFHR3UGtdx4QTDq2Kz2EFe9X2TfPOqH6SnXDEYw=,1
OSEeKLffysfxD34bRaBVC624dcqddmzu0rGVELUsIoM=,1
DPNJiS5WvmUu9ZVfTq+s1WuYvmXaXH0XP0X0QUWl4k4=,1
KeqrCpWAs9cVAukNXu6aVHkhYxRlApUDhJLjRzidL0g=,1
P6mcgaatngYk1jE2lTLfHf4qFYVbt2kMtzI8+0gtThA=,1
Oa0lVcEkiwzRVfahpebWZo/vyS0RnGQeQuBBwp8lRUM=,1
plnEUFZEHsuaJAmsJevkxmHXyg5xHh91u1x+sQw/FZA=,1
ywWAtEzvPQtLNBb6utufznu47pW9fM1r1WeJG/E5Lvo=,1
cZK43XQs4LGivn12Zh6NTGtI5Lsv1/iOw5BPKFIbKA0=,1
OKe6pe0bX/I4NagPB6AU6UtHOFtmPK7ED08Y/XFg+L8=,1
GGHBICJVr32L9Aq/sgdX8/OvthUhl2VddtabRYurRxU=,1
M9U3P4yusg1bOFjqAOIOIOU9W8E00G6SaCDQ3ZBpxbU=,1
On+/n2RSRNtFAESsJLroFoAUQqU7VizlsmCESeRvaEY=,1
utbET94mg3Ft2INRY8Cvm3Hb9Q8sR7Sac5U35k+ZkdQ=,1
2SxFBVi/53DFr6V3W909C93WSDg135J6NYZIhzuEUkQ=,1
TUt98R724vMjkSfLph2OAh5DGfFU6dtUH4j+sjmmGbE=,1
P2mS6Hvlu2fuGpyanKjcUsy56/Rn4gwteexnWmXTEh4=,1
cekIwC1fVFhmv9nKGAHZ6GciSmIRuuqgf2emsggDCTo=,1
WJjdB5MWZCf60QDOK67iGMlaHfmcAaLlaijcJgVZrKY=,1
JyQEi4kOCDXhuLlaqTPUtTvoYs0c4I+oEGVukRkyEvE=,1
QwJpsrNT3vh3rWngYuxcIBSKK6mT5QMqW8T127P/vEc=,1
rso+5Kl1R9cs/ClAfBwcSS134qBWyIZhyGwDtljTqHU=,1
1y2g8T+HgDijudj+1B6rlMJuGxOrZhTJViqigRrHDPQ=,1
Apby8eVp9qV4dYpL5oX/z6WqJNwd3/GLQG0xcIJvUFs=,1
sQb5I3kzGlCTDrevak5uVzKjf4omHL0nU/jad44V/rA=,1
cT6YluqqtWeELXth4DrFKkUCX+Qbl0fTIm/KzlopPMc=,1
xWxhKJeJxPi1M+LXO4K6pawWOl97/Dm0sq+h6/a/5jM=,1
ILJ6RTRLLf+jXm3iDk+1N9DZI4wJWdhzH2TUaya5l8w=,1
h+XKMeyYfT+ghOFEXiVRDY5zozUf4hFecxNvsp8Hg0U=,1
uueljZHaPjemLkcN6pE5witHuvUI5ujR8T7G4ivrZlY=,1
TfIv65GTaY+W6uxu/8WlnkLeNrkNqzVLs2Xg44Ko7tA=,1
